sys_RespNum,sys_StartTime,sys_EndTime,sys_ElapsedTime,sys_SumPageTimes,sys_StartTimeStamp,sys_EndTimeStamp,sys_DataSource,sys_RespStatus,sys_DispositionCode,sys_LastQuestion,sys_UserJavaScript,sys_OperatingSystem,sys_Browser,sys_IPAddress,sys_ScreenWidth,sys_CAPIDeviceID,StateofUtah_Choice1,StateofUtah_Choice2,StateofUtah_Choice3,StateofUtah_Choice4,StateofUtah_Choice5,StateofUtah_Choice6,StateofUtah_Choice7,StateofUtah_Choice8,StateofUtah_Choice9,StateofUtah_Choice10,StateofUtah_Choice11,StateofUtah_Choice12,StateofUtah_Choice13,StateofUtah_Choice14,StateofUtah_Choice15,WorkplacePerks_1,WorkplacePerks_2,WorkplacePerks_3,WorkplacePerks_4,WorkplacePerks_5,Zip,Gender,Dependents,Education,Age,workExperience,effectivelyServes,employmentOpportunities,benefits,StateofUtah_Fit,Salary_10% below industry average_Rescaled_Utility,Salary_Industry average_Rescaled_Utility,Salary_10% above industry average_Rescaled_Utility,Flexability_100% on-site hours 0% work at home_Rescaled_Utility,Flexability_75% on-site hours 25% work at home_Rescaled_Utility,Flexability_50% on-site hours 50% work at home_Rescaled_Utility,Flexability_25% on-site hours 75% work at home_Rescaled_Utility,Core_Health Care_Rescaled_Utility,Core_Company Retirement Plan_Rescaled_Utility,Core_Personal sick/vacation leave_Rescaled_Utility,Perks_Childcare credit_Rescaled_Utility,Perks_Tuition assistance_Rescaled_Utility,Perks_Paid parental/family leave_Rescaled_Utility,Perks_Paid professional develop_Rescaled_Utility,Stability_High Stability_Rescaled_Utility,Stability_Low Stability_Rescaled_Utility,Growth_High Growth_Rescaled_Utility,Growth_Low Growth_Rescaled_Utility,Salary_Importance,Flexability_Importance,Core_Importance,Perks_Importance,Stability_Importance,Growth_Importance
362,12 Feb 2020 - 10:47:16 MST,12 Feb 2020 - 10:56:25 MST,0h 9m 9s,0h 9m 7s,1581529636,1581530185,1,5,,Terminate1,1,,Mobile 15E148,,375,,1,2,2,3,1,1,2,2,2,2,3,3,1,3,2,2,1,4,3,,84105,2,2,3,1,1,1,1,1,0.420016115,-106.6687855,28.70984985,77.9589357,-17.94074358,27.50752204,11.88932541,-21.45610388,64.83150737,-45.88005859,-18.95144878,8.170790554,-66.66370271,70.91803433,-12.42512218,28.64293617,-28.64293617,30.41473875,-30.41473875,0.307712869,0.081606043,0.184519277,0.229302895,0.095476454,0.101382463
363,12 Feb 2020 - 10:58:31 MST,12 Feb 2020 - 10:58:31 MST,0h 0m 0s,0h 0m 0s,1581530311,1581530311,1,2,,Text1,1,,facebookexternalhit 1.1,,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,12 Feb 2020 - 11:16:57 MST,12 Feb 2020 - 11:16:57 MST,0h 0m 0s,0h 0m 0s,1581531417,1581531417,1,2,,Text1,1,Android 10,Chrome 80.0.3987.87,,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,12 Feb 2020 - 11:18:29 MST,12 Feb 2020 - 11:18:29 MST,0h 0m 0s,0h 0m 0s,1581531509,1581531509,1,2,,Text1,1,Linux,Chrome 56.0.2924.87,,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,12 Feb 2020 - 11:38:04 MST,12 Feb 2020 - 11:40:01 MST,0h 1m 57s,0h 1m 56s,1581532684,1581532801,1,2,,StateofUtah_Choice3,1,Android 9,[FB_IAB FB4A;FBAV,,412,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,12 Feb 2020 - 12:01:36 MST,12 Feb 2020 - 12:04:08 MST,0h 2m 32s,0h 2m 31s,1581534096,1581534248,1,2,,StateofUtah_Choice4,1,,Safari 604.1,,414,,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,12 Feb 2020 - 12:04:36 MST,12 Feb 2020 - 12:04:36 MST,0h 0m 0s,0h 0m 0s,1581534276,1581534276,1,2,,Text1,1,Mac OS X 10.14.6,Chrome 79.0.3945.130,,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,12 Feb 2020 - 12:04:38 MST,12 Feb 2020 - 12:04:38 MST,0h 0m 0s,0h 0m 0s,1581534278,1581534278,1,2,,Text1,1,Windows 10.0,Chrome 79.0.3945.130,,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,12 Feb 2020 - 12:31:26 MST,12 Feb 2020 - 12:31:26 MST,0h 0m 0s,0h 0m 0s,1581535886,1581535886,1,2,,Text1,1,Android 9,DuckDuckGo 5,,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,12 Feb 2020 - 13:16:15 MST,12 Feb 2020 - 13:19:56 MST,0h 3m 41s,0h 3m 39s,1581538575,1581538796,1,5,,Terminate1,1,,Mobile 15E148,,414,,2,2,1,2,2,2,1,3,3,1,2,3,2,3,1,2,1,3,4,,92211,2,1,2,2,2,3,1,2,0.285014805,18.02401527,-31.86808951,13.84407424,-115.7395663,69.09846805,52.05486269,-5.413764485,-33.83457287,-36.10131674,69.93588961,43.51480736,-20.13595918,62.41848221,-85.79733039,14.04291483,-14.04291483,41.46550616,-41.46550616,0.083153508,0.30806339,0.176728677,0.247026354,0.046809716,0.138218354
372,12 Feb 2020 - 13:31:51 MST,12 Feb 2020 - 15:21:35 MST,1h 49m 44s,1h 49m 43s,1581539511,1581546095,1,5,,Terminate1,1,Android 9,DuckDuckGo 5,,412,,1,1,2,2,3,1,3,2,1,3,3,1,1,3,1,4,3,2,1,,84105,1,2,3,2,3,3,1,1,0.454181623,-0.17264307,-16.92914028,17.10178335,-92.21112134,7.055116931,99.48575357,-14.32974915,-47.51316763,-62.94705514,110.4602228,-51.3866825,32.88489098,-22.52792156,41.02971307,40.25863171,-40.25863171,13.96563228,-13.96563228,0.056718206,0.319494792,0.28901213,0.154027326,0.134195439,0.046552108
373,12 Feb 2020 - 13:34:16 MST,12 Feb 2020 - 13:40:24 MST,0h 6m 8s,0h 6m 6s,1581539656,1581540024,1,5,,Terminate1,1,,Safari 604.1,,414,,3,3,3,1,3,2,3,3,3,1,1,3,2,2,3,4,2,3,1,,84108,1,2,4,1,1,1,2,1,0.560793528,-95.99786458,27.74901471,68.24884988,-14.56986772,-15.50953398,-7.585116063,37.66451777,-18.16343366,2.151580476,16.01185318,-27.54617829,15.1304691,-7.029742882,19.44545207,65.47754731,-65.47754731,85.22861099,-85.22861099,0.273744524,0.08862342,0.056958811,0.078319384,0.218258491,0.28409537
374,12 Feb 2020 - 14:10:13 MST,12 Feb 2020 - 14:18:40 MST,0h 8m 27s,0h 8m 25s,1581541813,1581542320,1,5,,Terminate1,1,,Safari 604.1,,320,,3,3,2,1,2,3,2,3,1,1,2,3,1,3,1,4,3,1,2,,84113,1,2,3,1,1,3,1,1,0.596611941,-68.93778135,-6.342419138,75.28020049,-3.801121226,-1.015166204,2.017868854,2.798418576,-42.15108705,31.30483459,10.84625246,-43.64696889,-36.197334,40.67329169,39.1710112,121.9637616,-121.9637616,23.73938651,-23.73938651,0.240363303,0.010999233,0.122426536,0.140533768,0.406545872,0.079131288
375,12 Feb 2020 - 14:51:04 MST,12 Feb 2020 - 14:51:04 MST,0h 0m 0s,0h 0m 0s,1581544264,1581544264,1,2,,Text1,1,,Safari 604.1,,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,12 Feb 2020 - 14:52:18 MST,12 Feb 2020 - 14:52:18 MST,0h 0m 0s,0h 0m 0s,1581544338,1581544338,1,2,,Text1,1,,Safari 604.1,,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,12 Feb 2020 - 14:52:20 MST,12 Feb 2020 - 14:52:20 MST,0h 0m 0s,0h 0m 0s,1581544340,1581544340,1,2,,Text1,1,Mac OS X 10.11.1,Safari 9.0.1,,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,12 Feb 2020 - 14:52:20 MST,12 Feb 2020 - 14:52:20 MST,0h 0m 0s,0h 0m 0s,1581544340,1581544340,1,2,,Text1,1,Mac OS X 10.11.1,Safari 9.0.1,,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,12 Feb 2020 - 14:52:22 MST,12 Feb 2020 - 14:52:22 MST,0h 0m 0s,0h 0m 0s,1581544342,1581544342,1,2,,Text1,1,,Safari 604.1,,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,12 Feb 2020 - 15:06:08 MST,12 Feb 2020 - 15:06:08 MST,0h 0m 0s,0h 0m 0s,1581545168,1581545168,1,2,,Text1,1,Mac OS X 10.11.1,Safari 9.0.1,,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,12 Feb 2020 - 15:06:17 MST,12 Feb 2020 - 15:26:51 MST,0h 20m 34s,0h 20m 33s,1581545177,1581546411,1,5,,Terminate1,1,,Safari 604.1,,414,,2,2,1,3,3,3,1,3,1,1,3,2,1,2,1,4,1,3,2,,84109,2,1,6,4,1,1,1,1,0.468496088,-112.9804204,6.450354273,106.5300661,-30.20424774,10.71543899,43.56549227,-24.07668352,65.06290473,-35.05460553,-30.0082992,14.65539846,35.09886834,-28.93785666,-20.81641014,47.46655249,-47.46655249,23.81621663,-23.81621663,0.365850811,0.122949567,0.166862517,0.106727875,0.158221842,0.079387389
382,12 Feb 2020 - 15:29:48 MST,12 Feb 2020 - 15:31:11 MST,0h 1m 23s,0h 1m 22s,1581546588,1581546671,1,2,,StateofUtah_Choice4,1,Android 10,Chrome 80.0.3987.99,,393,,2,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,12 Feb 2020 - 15:37:56 MST,12 Feb 2020 - 15:45:33 MST,0h 7m 37s,0h 7m 32s,1581547076,1581547533,1,5,,Terminate1,1,,Safari 604.1,,414,,3,1,1,2,2,3,2,3,1,1,3,3,2,2,3,4,3,1,2,,84102,1,2,3,1,1,2,1,1,0.544891123,-53.94438648,-38.04188351,91.98626999,5.899207274,-14.43796352,-20.54503777,29.08379402,34.64865114,-10.75092436,-23.89772679,-37.94818857,65.03548774,-25.58813398,-1.499165182,40.55438442,-40.55438442,80.90084434,-80.90084434,0.243217761,0.08271472,0.097577297,0.171639461,0.135181281,0.269669481
384,12 Feb 2020 - 15:44:02 MST,12 Feb 2020 - 15:44:02 MST,0h 0m 0s,0h 0m 0s,1581547442,1581547442,1,2,,Text1,1,Mac OS X 10.15.3,Chrome 79.0.3945.130,,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,12 Feb 2020 - 15:45:16 MST,12 Feb 2020 - 15:45:16 MST,0h 0m 0s,0h 0m 0s,1581547516,1581547516,1,2,,Text1,1,,Safari 604.1,,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,12 Feb 2020 - 15:45:51 MST,12 Feb 2020 - 15:45:51 MST,0h 0m 0s,0h 0m 0s,1581547551,1581547551,1,2,,Text1,1,Mac OS X 10.11.1,Safari 9.0.1,,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,12 Feb 2020 - 15:47:04 MST,12 Feb 2020 - 16:02:13 MST,0h 15m 9s,0h 15m 7s,1581547624,1581548533,1,5,,Terminate1,1,Mac OS X 10.15.3,Chrome 79.0.3945.130,,1789,,3,2,1,3,3,3,2,3,1,1,3,3,2,3,3,1,4,2,3,,84092,2,1,5,3,3,1,1,2,0.539927801,-59.94998474,-7.575493881,67.52547862,-81.06614822,47.4612304,28.88487355,4.72004427,-31.58188822,-20.31892409,51.90081231,20.14291589,-42.27422263,1.598203946,20.53310279,38.55952923,-38.55952923,60.2940368,-60.2940368,0.212459106,0.214212298,0.139137834,0.104678876,0.128531764,0.200980123
388,12 Feb 2020 - 15:47:12 MST,12 Feb 2020 - 15:47:12 MST,0h 0m 0s,0h 0m 0s,1581547632,1581547632,1,2,,Text1,1,,Safari 604.1,,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,12 Feb 2020 - 15:52:37 MST,12 Feb 2020 - 15:52:37 MST,0h 0m 0s,0h 0m 0s,1581547957,1581547957,1,2,,Text1,1,,Mobile 15E148,,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,12 Feb 2020 - 16:09:10 MST,12 Feb 2020 - 16:09:10 MST,0h 0m 0s,0h 0m 0s,1581548950,1581548950,1,2,,Text1,1,,Safari 604.1,,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,12 Feb 2020 - 16:09:23 MST,12 Feb 2020 - 16:09:23 MST,0h 0m 0s,0h 0m 0s,1581548963,1581548963,1,2,,Text1,1,Mac OS X 10.11.1,Safari 9.0.1,,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,12 Feb 2020 - 16:09:45 MST,12 Feb 2020 - 16:20:21 MST,0h 10m 36s,0h 10m 35s,1581548985,1581549621,1,5,,Terminate1,1,,Safari 604.1,,375,,1,1,3,2,1,1,2,3,1,1,3,3,3,1,2,3,2,4,1,,84123,2,1,3,3,3,1,1,1,0.37555966,-44.53699916,-7.604176898,52.14117606,-2.487698483,30.25343805,40.42628284,-68.19202241,60.29838756,18.59947493,-78.89786249,-44.38058548,-18.46398551,17.41808512,45.42648588,56.9641574,-56.9641574,25.88594165,-25.88594165,0.161130292,0.181030509,0.23199375,0.149678452,0.189880525,0.086286472
393,12 Feb 2020 - 16:11:06 MST,12 Feb 2020 - 16:23:00 MST,0h 11m 54s,0h 12m 3s,1581549066,1581549780,1,5,,Terminate1,1,,Safari 604.1,,414,,2,2,1,3,1,2,2,2,3,3,2,1,3,1,2,4,1,3,2,,84123,2,2,2,1,1,1,1,1,0.35921721,-25.4176928,-11.29511683,36.71280962,-2.033283743,85.02022937,-114.9712996,31.984354,49.37485218,-20.37270045,-29.00215173,3.770260218,-81.88333486,-45.00889316,123.1219678,26.37215296,-26.37215296,0.875678042,-0.875678042,0.103550837,0.333319215,0.13062834,0.341675504,0.087907177,0.002918927
394,12 Feb 2020 - 16:13:16 MST,12 Feb 2020 - 16:13:19 MST,0h 0m 3s,0h 0m 2s,1581549196,1581549199,1,2,,StateofUtah_Choice1,1,Windows 10.0,Edge 18.18363,,1504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,12 Feb 2020 - 16:15:02 MST,12 Feb 2020 - 16:15:02 MST,0h 0m 0s,0h 0m 0s,1581549302,1581549302,1,2,,Text1,1,,Mobile 15E148,,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,12 Feb 2020 - 16:20:58 MST,12 Feb 2020 - 16:23:45 MST,0h 2m 47s,0h 2m 45s,1581549658,1581549825,1,2,,StateofUtah_Choice2,1,,Safari 604.1,,414,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,12 Feb 2020 - 16:24:35 MST,12 Feb 2020 - 16:27:32 MST,0h 2m 57s,0h 2m 59s,1581549875,1581550052,1,2,,StateofUtah_Choice4,1,,Safari 604.1,,414,,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,12 Feb 2020 - 16:56:46 MST,12 Feb 2020 - 16:56:50 MST,0h 0m 4s,0h 0m 2s,1581551806,1581551810,1,2,,StateofUtah_Choice1,1,,Safari 604.1,,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,12 Feb 2020 - 17:16:30 MST,12 Feb 2020 - 17:19:53 MST,0h 3m 23s,0h 3m 21s,1581552990,1581553193,1,5,,Terminate1,1,,Snapchat 10.75.0.67,,375,,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,4,1,,84121,2,2,5,1,2,1,2,2,0.236594758,-37.42415161,53.79290114,-16.36874954,4.450067851,31.44485326,47.48793964,-83.38286075,26.78750488,-47.63023065,20.84272576,-38.72960483,10.1990308,-13.52459349,42.05516753,43.80842865,-43.80842865,67.54639083,-67.54639083,0.152028421,0.218118001,0.124029559,0.134641287,0.146028096,0.225154636
400,12 Feb 2020 - 18:13:19 MST,12 Feb 2020 - 18:13:19 MST,0h 0m 0s,0h 0m 0s,1581556399,1581556399,1,2,,Text1,1,,Safari 604.1,,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,12 Feb 2020 - 18:53:06 MST,12 Feb 2020 - 18:53:06 MST,0h 0m 0s,0h 0m 0s,1581558786,1581558786,1,2,,Text1,1,Android 9,Chrome 71.0.3578.99,,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,12 Feb 2020 - 21:51:13 MST,12 Feb 2020 - 21:51:13 MST,0h 0m 0s,0h 0m 0s,1581569473,1581569473,1,2,,Text1,1,,facebookexternalhit 1.1,,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,12 Feb 2020 - 21:51:13 MST,12 Feb 2020 - 21:51:13 MST,0h 0m 0s,0h 0m 0s,1581569473,1581569473,1,2,,Text1,1,,facebookexternalhit 1.1,,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,12 Feb 2020 - 22:08:30 MST,12 Feb 2020 - 22:08:30 MST,0h 0m 0s,0h 0m 0s,1581570510,1581570510,1,2,,Text1,1,,Safari 604.1,,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,12 Feb 2020 - 22:51:05 MST,12 Feb 2020 - 22:51:05 MST,0h 0m 0s,0h 0m 0s,1581573065,1581573065,1,2,,Text1,1,Android 9,Chrome 71.0.3578.99,,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,13 Feb 2020 - 00:21:42 MST,13 Feb 2020 - 00:30:54 MST,0h 9m 12s,0h 9m 8s,1581578502,1581579054,1,5,,Terminate1,1,,[FBAN FBIOS;FBDV,,414,,3,1,2,2,2,3,1,3,1,2,3,3,3,2,2,4,1,3,2,,95628,1,1,6,4,3,2,2,2,0.589870953,-15.73254206,-10.10507827,25.83762034,-86.88540248,45.83228362,8.266873717,32.78624515,-0.54155746,-37.516772,38.05832946,2.791250007,-29.54910782,-27.21289686,53.97075467,108.2838937,-108.2838937,25.02470003,-25.02470003,0.069283604,0.221196144,0.125958502,0.139199771,0.360946312,0.083415667
407,13 Feb 2020 - 09:51:29 MST,13 Feb 2020 - 09:51:29 MST,0h 0m 0s,0h 0m 0s,1581612689,1581612689,1,2,,Text1,1,,facebookexternalhit 1.1,,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,13 Feb 2020 - 09:51:29 MST,13 Feb 2020 - 09:51:29 MST,0h 0m 0s,0h 0m 0s,1581612689,1581612689,1,2,,Text1,1,,facebookexternalhit 1.1,,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,13 Feb 2020 - 16:11:56 MST,13 Feb 2020 - 16:15:53 MST,0h 3m 57s,0h 3m 55s,1581635516,1581635753,1,5,,Terminate1,1,Windows 10.0,Edge 18.18362,,1006,,3,1,3,1,1,2,2,2,1,2,3,1,2,2,3,4,2,3,1,,84120,1,2,3,1,1,3,2,2,0.556111535,-14.80469021,30.11205644,-15.30736622,-114.8721642,22.63078063,6.466965117,85.77441847,-22.35092739,15.69689915,6.654028237,-34.11083222,65.92341468,-11.7370181,-20.07556435,72.65286361,-72.65286361,35.273097,-35.273097,0.075699038,0.334410971,0.063413044,0.166723745,0.242176212,0.11757699
410,13 Feb 2020 - 16:28:09 MST,13 Feb 2020 - 16:28:09 MST,0h 0m 0s,0h 0m 0s,1581636489,1581636489,1,2,,Text1,1,,Safari 604.1,,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,13 Feb 2020 - 22:09:56 MST,13 Feb 2020 - 22:09:56 MST,0h 0m 0s,0h 0m 0s,1581656996,1581656996,1,2,,Text1,1,,facebookexternalhit 1.1,,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,13 Feb 2020 - 22:09:56 MST,13 Feb 2020 - 22:09:56 MST,0h 0m 0s,0h 0m 0s,1581656996,1581656996,1,2,,Text1,1,,facebookexternalhit 1.1,,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,13 Feb 2020 - 22:56:59 MST,13 Feb 2020 - 22:56:59 MST,0h 0m 0s,0h 0m 0s,1581659819,1581659819,1,2,,Text1,1,,Safari 604.1,,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,13 Feb 2020 - 22:58:00 MST,13 Feb 2020 - 22:58:00 MST,0h 0m 0s,0h 0m 0s,1581659880,1581659880,1,2,,Text1,1,Android 9,Chrome 71.0.3578.99,,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,14 Feb 2020 - 08:42:05 MST,14 Feb 2020 - 08:42:05 MST,0h 0m 0s,0h 0m 0s,1581694925,1581694925,1,2,,Text1,1,,Safari 604.1,,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,14 Feb 2020 - 10:58:41 MST,14 Feb 2020 - 10:58:41 MST,0h 0m 0s,0h 0m 0s,1581703121,1581703121,1,2,,Text1,1,Android 9,Chrome 71.0.3578.99,,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,14 Feb 2020 - 11:18:33 MST,14 Feb 2020 - 11:18:33 MST,0h 0m 0s,0h 0m 0s,1581704313,1581704313,1,2,,Text1,1,,facebookexternalhit 1.1,,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,14 Feb 2020 - 11:18:33 MST,14 Feb 2020 - 11:18:33 MST,0h 0m 0s,0h 0m 0s,1581704313,1581704313,1,2,,Text1,1,,facebookexternalhit 1.1,,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,14 Feb 2020 - 12:19:20 MST,14 Feb 2020 - 12:19:20 MST,0h 0m 0s,0h 0m 0s,1581707960,1581707960,1,2,,Text1,1,,AppEngine-Google;,,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,14 Feb 2020 - 12:26:41 MST,14 Feb 2020 - 12:28:41 MST,0h 2m 0s,0h 1m 59s,1581708401,1581708521,1,2,,StateofUtah_Choice4,1,,[FBAN FBIOS;FBDV,,320,,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,14 Feb 2020 - 14:03:33 MST,14 Feb 2020 - 14:03:33 MST,0h 0m 0s,0h 0m 0s,1581714213,1581714213,1,2,,Text1,1,,facebookexternalhit 1.1,,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,14 Feb 2020 - 14:03:31 MST,14 Feb 2020 - 14:03:32 MST,0h 0m 1s,0h 0m 0s,1581714211,1581714212,1,2,,Text1,1,,facebookexternalhit 1.1,,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,14 Feb 2020 - 19:03:12 MST,14 Feb 2020 - 19:04:36 MST,0h 1m 24s,0h 1m 21s,1581732192,1581732276,1,5,,Terminate1,1,Mac OS X 10.10.3,Chrome 79.0.3945.130,,1680,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,3,1,0,2,1,5,4,2,3,2,1,0.188062723,37.81985979,58.47425616,-96.29411594,51.40818805,-41.44440191,-40.03268383,30.06889769,-77.99465212,-32.6183591,110.6130112,-48.51614505,31.72566418,49.40956012,-32.61907925,8.511923923,-8.511923923,-24.41091079,24.41091079,0.257947287,0.154754317,0.314346106,0.163209509,0.02837308,0.081369703
424,14 Feb 2020 - 20:01:46 MST,14 Feb 2020 - 20:05:46 MST,0h 4m 0s,0h 3m 58s,1581735706,1581735946,1,5,,Terminate1,1,Mac OS X 10.9,Firefox 72.0,,1282,,3,2,2,3,3,1,1,2,1,2,3,2,1,1,1,2,1,5,4,3,45150,2,2,5,1,2,3,1,1,0.60760712,-57.16292613,30.65358409,26.50934203,-26.83992599,7.764236305,-0.983017978,20.05870766,21.48358593,-43.38901224,21.90542631,19.77279567,-41.81886787,-12.8050628,34.85113499,98.87367912,-98.87367912,62.78652823,-62.78652823,0.14636085,0.078164389,0.108824064,0.127783338,0.32957893,0.209288427
425,14 Feb 2020 - 20:02:10 MST,14 Feb 2020 - 20:08:40 MST,0h 6m 30s,0h 6m 26s,1581735730,1581736120,1,5,,Terminate1,1,Windows 10.0,Chrome 80.0.3987.100,,1366,,1,2,3,3,1,2,2,1,1,1,1,1,1,3,2,5,1,3,2,4,31763,1,2,3,2,2,3,2,2,0.586747432,-34.99149153,-20.20569426,55.19718579,-54.58916627,-4.160799793,47.57011186,11.1798542,4.458127236,-19.35208428,14.89395704,-49.08694115,52.20832789,39.92422059,-43.04560733,124.6607347,-124.6607347,11.39463236,-11.39463236,0.150314462,0.170265464,0.057076736,0.168825448,0.415535782,0.037982108
426,14 Feb 2020 - 20:03:37 MST,14 Feb 2020 - 20:04:08 MST,0h 0m 31s,0h 0m 29s,1581735817,1581735848,1,2,,StateofUtah_Choice2,1,Android 10,Chrome 79.0.3945.136,,412,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,14 Feb 2020 - 20:07:36 MST,14 Feb 2020 - 20:11:35 MST,0h 3m 59s,0h 3m 56s,1581736056,1581736295,1,5,,Terminate1,1,Windows 8.1,Chrome 79.0.3945.130,,1280,,2,3,2,2,3,3,3,2,2,2,3,3,3,3,2,1,2,4,3,5,43001,1,1,5,2,1,2,2,2,0.229964347,-69.23579811,61.08654838,8.149249734,121.7648457,-10.24216743,-66.30483122,-45.2178471,7.446338178,14.56187072,-22.0082089,47.82184628,15.39049318,-83.53364404,20.32130458,45.8612725,-45.8612725,10.9799308,-10.9799308,0.217203911,0.313449462,0.060950133,0.218925817,0.152870908,0.036599769
